Week_Ending,Current_Season_Week_Ending_Label,Influenza_Season,Data_Collection_Period,Geography,Geographic_Level,Parent_Geography,Age_Group,Age_Group_Sort_Order,Race,Race_Ethnicity_Sort_Order
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Massachusetts,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Utah,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Tennessee,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Wisconsin,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,West Virginia,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Philadelphia County,City,Pennsylvania,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Wyoming,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Idaho,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Hawaii,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Georgia,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Arkansas,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Alaska,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of Chicago,City,Illinois,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Washington,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Virginia,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Vermont,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Alabama,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Montana,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oklahoma,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Ohio,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Missouri,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Mississippi,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Kansas,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Iowa,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Indiana,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,District of Columbia,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Delaware,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Connecticut,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Minnesota,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Michigan,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,South Carolina,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,South Dakota,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Rhode Island,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Pennsylvania,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oregon,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Nebraska,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Hampshire,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,North Dakota,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,North Carolina,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Virgin Islands,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Puerto Rico,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Nevada,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Illinois,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Mexico,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,National,National,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,California,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Texas,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Arizona,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of Houston,City,Texas,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Florida,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Jersey,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Bexar County,City,Texas,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Colorado,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New York,State,National,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of New York,City,New York,50-64 yrs,3,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of Chicago,City,Illinois,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of New York,City,New York,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Vermont,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Virginia,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Alabama,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Ohio,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Montana,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oklahoma,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,North Dakota,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Missouri,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Mississippi,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Connecticut,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Delaware,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Indiana,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Iowa,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,District of Columbia,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Colorado,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Florida,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Illinois,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Georgia,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Idaho,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Hawaii,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Arizona,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Arkansas,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Alaska,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Philadelphia County,City,Pennsylvania,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of Houston,City,Texas,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Virgin Islands,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Wyoming,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Wisconsin,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Tennessee,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,West Virginia,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Washington,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Utah,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Massachusetts,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Kentucky,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Kansas,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Maine,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Louisiana,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Maryland,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Michigan,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Minnesota,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,North Carolina,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Jersey,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Hampshire,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Nebraska,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Nevada,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oregon,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Rhode Island,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Pennsylvania,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,South Dakota,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,South Carolina,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Puerto Rico,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Bexar County,City,Texas,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,National,National,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Mexico,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Texas,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New York,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,California,State,National,65+ yrs,4,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Alabama,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Iowa,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Kentucky,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Maine,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Michigan,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,North Dakota,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Ohio,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Tennessee,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Vermont,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,West Virginia,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Mississippi,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Delaware,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Virgin Islands,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Hampshire,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,District of Columbia,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Hawaii,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Illinois,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oklahoma,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Indiana,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Georgia,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Puerto Rico,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Nevada,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Washington,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Louisiana,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Missouri,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Oregon,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,City of Houston,City,Texas,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Arizona,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,New Jersey,State,National,All Adults (18+),1,Hispanic,5
10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,2021-2022,10/01/2021 - 10/30/2021,Florida,State,National,All Adults (18+),1,Hispanic,5
